site_id,start_time,end_time,spin,cluster_id
409,1.74874,2.15056,-1,-1
409,2.15056,2.29611,1,-1
409,2.29611,2.82787,-1,-1
409,2.82787,3.02642,1,-1
409,3.02642,3.05369,-1,-1
409,3.05369,3.24572,1,-1
409,3.24572,3.26078,-1,-1
409,3.26078,3.66587,1,-1
409,3.66587,3.89191,-1,-1
409,3.89191,4.06092,1,-1
409,4.06092,4.09231,-1,-1
409,4.09231,4.41104,1,-1
409,4.41104,4.71674,-1,-1
409,4.71674,4.80437,1,-1
409,4.80437,4.83494,-1,-1
409,4.83494,0.109657,1,-1
409,0.109657,0.236398,-1,-1
409,0.236398,0.290253,1,-1
410,4.48935,4.66805,-1,-1
410,4.66805,4.70487,1,-1
410,4.70487,4.75684,-1,-1
410,4.75684,0.087189,1,-1
410,0.087189,0.154734,-1,-1
410,0.154734,0.479625,1,-1
410,0.479625,0.870764,-1,-1
410,0.870764,0.971197,1,-1
410,0.971197,1.02198,-1,-1
410,1.02198,1.10806,1,-1
410,1.10806,1.73939,-1,-1
410,1.73939,1.79279,1,-1
410,1.79279,1.98454,-1,-1
410,1.98454,2.45763,1,-1
410,2.45763,2.60686,-1,-1
410,2.60686,2.68125,1,-1
410,2.68125,2.80277,-1,-1
410,2.80277,2.91515,1,-1
410,2.91515,3.30229,-1,-1
410,3.30229,3.30261,1,-1
410,3.30261,3.44053,-1,-1
410,3.44053,3.52336,1,-1
410,3.52336,3.82762,-1,-1
410,3.82762,3.83131,1,-1
410,3.83131,3.94186,-1,-1
410,3.94186,4.17811,1,-1
410,4.17811,4.25061,-1,-1
410,4.25061,4.48935,1,-1
411,2.00595,2.13303,-1,-1
411,2.13303,2.21587,1,-1
411,2.21587,2.29394,-1,-1
411,2.29394,2.48077,1,-1
411,2.48077,2.60062,-1,-1
411,2.60062,2.63985,1,-1
411,2.63985,3.0023,-1,-1
411,3.0023,3.03114,1,-1
411,3.03114,3.19513,-1,-1
411,3.19513,3.19569,1,-1
411,3.19569,3.25386,-1,-1
411,3.25386,3.35438,1,-1
411,3.35438,3.48463,-1,-1
411,3.48463,3.68036,1,-1
411,3.68036,4.02808,-1,-1
411,4.02808,4.49662,1,-1
411,4.49662,4.49738,-1,-1
411,4.49738,4.59856,1,-1
411,4.59856,4.95415,-1,-1
411,4.95415,0.531591,1,-1
411,0.531591,0.576396,-1,-1
411,0.576396,0.926644,1,-1
411,0.926644,0.948451,-1,-1
411,0.948451,0.998653,1,-1
411,0.998653,1.01885,-1,-1
411,1.01885,1.05139,1,-1
411,1.05139,1.59911,-1,-1
411,1.59911,1.66607,1,-1
411,1.66607,1.9012,-1,-1
411,1.9012,2.00595,1,-1
412,0.607176,0.634012,1,-1
412,0.634012,0.639294,-1,-1
412,0.639294,1.08658,1,-1
412,1.08658,1.09806,-1,-1
412,1.09806,1.20684,1,-1
412,1.20684,1.33354,-1,-1
412,1.33354,1.41393,1,-1
412,1.41393,1.67941,-1,-1
412,1.67941,1.70572,1,-1
412,1.70572,1.96241,-1,-1
412,1.96241,2.17512,1,-1
412,2.17512,2.47587,-1,-1
412,2.47587,2.54268,1,-1
412,2.54268,2.9971,-1,-1
412,2.9971,2.99876,1,-1
412,2.99876,3.34729,-1,-1
412,3.34729,3.44472,1,-1
412,3.44472,3.52932,-1,-1
412,3.52932,3.54047,1,-1
412,3.54047,4.30162,-1,-1
412,4.30162,4.46415,1,-1
